ID_TRANSACCION;FECHA;CREDITOS
6661878;2015-09-02;13714
2303185;2015-09-02;13550
3800418;2015-09-02;15124
7015859;2015-09-02;14296
8001559;2015-09-02;13933
4295642;2015-09-02;12892
4452252;2015-09-02;13444
217619;2015-09-02;14342
5663124;2015-09-02;13211
8762208;2015-09-02;14169
9426815;2015-09-02;13120
1156803;2015-09-02;15413
9539481;2015-09-02;14170
8182572;2015-09-02;13665
6839182;2015-09-03;13499
6374446;2015-09-03;13162
6036992;2015-09-03;12647
3192171;2015-09-03;15181
9293298;2015-09-03;14388
5600196;2015-09-03;14379
3309829;2015-09-03;15329
7897549;2015-09-03;12898
6254087;2015-09-03;15209
6555549;2015-09-03;13664
7140873;2015-09-03;14596
791373;2015-09-03;13805
573063;2015-09-03;12796
5350717;2015-09-03;14832
8711364;2015-09-03;13290
7347561;2015-09-03;14005
7372634;2015-09-03;14020
5992390;2015-09-03;13769
7835671;2015-09-03;14777
1033281;2015-09-03;13070
937645;2015-09-03;14396
965175;2015-09-03;14958
359099;2015-09-03;13552
9358072;2015-09-04;15212
6709338;2015-09-04;13178
851944;2015-09-04;15075
8138343;2015-09-04;13282
4548764;2015-09-04;15323
5783400;2015-09-04;13457
212573;2015-09-04;15219
2538190;2015-09-04;15166
9720413;2015-09-04;13058
3619881;2015-09-04;12968
5772974;2015-09-04;15309
4869697;2015-09-04;14683
4248583;2015-09-04;15271
9994261;2015-09-04;15065
8726492;2015-09-04;14513
8756996;2015-09-04;14020
6990433;2015-09-04;14271
4356978;2015-09-04;13702
6735689;2015-09-04;12976
9158079;2015-09-04;13861
8819464;2015-09-04;13702
9719186;2015-09-04;15160
3881358;2015-09-04;14667
6513437;2015-09-04;14579
6927960;2015-09-04;13228
4370693;2015-09-04;13881
600600;2015-09-04;13885
6736143;2015-09-04;14687
9074020;2015-09-04;13411
8428442;2015-09-04;13410
3795437;2015-09-04;14495
3678079;2015-09-05;14746
5187985;2015-09-05;14074
8738764;2015-09-05;13664
8651013;2015-09-05;14151
4001443;2015-09-05;15138
1770736;2015-09-05;14902
9454437;2015-09-05;13788
7731576;2015-09-05;14816
2210116;2015-09-05;14863
1620651;2015-09-05;13524
1656294;2015-09-05;15163
8135547;2015-09-05;13198
5270089;2015-09-05;14904
6134731;2015-09-05;14346
5376113;2015-09-05;14102
9449335;2015-09-05;14606
1095960;2015-09-05;14949
9030667;2015-09-05;14285
6606711;2015-09-05;13603
6449129;2015-09-05;12639
391340;2015-09-05;13329
4661295;2015-09-05;13592
2531463;2015-09-05;13710
3517915;2015-09-05;12758
7212717;2015-09-05;13430
6237173;2015-09-05;14102
1680728;2015-09-06;14209
5037662;2015-09-06;14663
793491;2015-09-06;14324
7687248;2015-09-06;15414
8988444;2015-09-06;13976
3613787;2015-09-06;14237
1171860;2015-09-06;14761
9509406;2015-09-06;14413
5101930;2015-09-06;14821
3547473;2015-09-06;13745
5940586;2015-09-06;12907
4387818;2015-09-06;13074
5108789;2015-09-06;13338
7529390;2015-09-06;14759
3430531;2015-09-06;13904
6975507;2015-09-06;15023
7615367;2015-09-06;14175
3024737;2015-09-06;13755
9789682;2015-09-06;12947
2360275;2015-09-06;15063
7350820;2015-09-06;14927
8501407;2015-09-06;14128
8061057;2015-09-06;13905
8165887;2015-09-06;13341
5939875;2015-09-06;13204
2259237;2015-09-06;13951
5815186;2015-09-06;14648
5367033;2015-09-06;14612
1882420;2015-09-06;13138
739954;2015-09-06;13203
7683022;2015-09-07;12996
5369387;2015-09-07;13251
8609560;2015-09-07;14045
9942343;2015-09-07;14427
7504957;2015-09-07;15342
7625676;2015-09-07;13484
8513582;2015-09-07;14811
2298912;2015-09-07;13385
2671438;2015-09-07;14891
1397398;2015-09-07;13435
2169686;2015-09-07;14977
4041701;2015-09-07;13031
2966363;2015-09-07;13937
8825896;2015-09-07;13782
7465645;2015-09-07;15211
8518399;2015-09-07;15100
7768636;2015-09-07;13675
5478782;2015-09-07;12823
5247768;2015-09-07;13569
7400373;2015-09-07;13377
8104071;2015-09-07;14096
6606886;2015-09-07;15144
5844270;2015-09-07;13220
1889491;2015-09-07;12958
1796941;2015-09-07;13160
4999031;2015-09-07;15355
2731019;2015-09-07;14921
8003585;2015-09-07;15365
7988880;2015-09-08;12636
2794894;2015-09-08;13408
8110978;2015-09-08;13325
6734153;2015-09-08;14450
167941;2015-09-08;13374
6514331;2015-09-08;14307
5166619;2015-09-08;15079
5474383;2015-09-08;15140
9107359;2015-09-08;13950
8012735;2015-09-08;12844
5837753;2015-09-08;14696
6897882;2015-09-08;14455
278211;2015-09-08;15291
6257550;2015-09-08;13256
1251271;2015-09-08;14392
1595542;2015-09-08;13191
2433373;2015-09-08;15435
7062326;2015-09-08;12972
2566532;2015-09-08;14417
8233927;2015-09-08;12715
7975242;2015-09-09;14770
9499195;2015-09-09;12791
921490;2015-09-09;15113
8538775;2015-09-09;14330
2196498;2015-09-09;14859
7692188;2015-09-09;13845
3461524;2015-09-09;13951
6794601;2015-09-09;14241
4802454;2015-09-09;12713
5663707;2015-09-09;15303
855712;2015-09-09;15273
1151447;2015-09-09;14570
8876673;2015-09-09;14111
506172;2015-09-09;13054
1995779;2015-09-09;13955
5155149;2015-09-09;15307
3735861;2015-09-09;13543
2162281;2015-09-09;13378
8260275;2015-09-09;13144
7933027;2015-09-09;12926
5681668;2015-09-09;13240
155028;2015-09-09;13341
4784203;2015-09-09;13182
9965268;2015-09-09;14323
1643797;2015-09-09;14967
8970330;2015-09-09;14288
3297207;2015-09-09;15165
8505034;2015-09-10;14850
1014593;2015-09-10;13056
9072428;2015-09-10;14168
1345111;2015-09-10;15245
6498624;2015-09-10;14105
4179726;2015-09-10;14875
7956108;2015-09-10;14903
6448266;2015-09-10;14390
6329844;2015-09-10;13895
7625460;2015-09-10;14521
5983801;2015-09-10;14534
370925;2015-09-10;14347
7801899;2015-09-10;14903
1073393;2015-09-10;13275
5027728;2015-09-10;14833
2576815;2015-09-10;13226
2907596;2015-09-10;12830
1185261;2015-09-10;13826
9364737;2015-09-10;13232
199013;2015-09-10;12633
911418;2015-09-10;12964
2577729;2015-09-11;13253
4143863;2015-09-11;14826
5922256;2015-09-11;13094
6487236;2015-09-11;14952
4416930;2015-09-11;13802
4353733;2015-09-11;14270
9315003;2015-09-11;14113
4109519;2015-09-11;13252
6788812;2015-09-11;13385
436031;2015-09-11;14545
3176142;2015-09-11;14872
5278682;2015-09-11;13738
3833849;2015-09-11;12747
962092;2015-09-11;15225
8906648;2015-09-11;12849
4011987;2015-09-11;14374
9497709;2015-09-11;14965
1895020;2015-09-11;13162
1255597;2015-09-11;14527
1934477;2015-09-11;12900
975945;2015-09-11;14306
6485701;2015-09-11;13625
7755702;2015-09-11;13460
8478427;2015-09-11;14424
7760658;2015-09-12;12835
581376;2015-09-12;13055
8095852;2015-09-12;13268
9106242;2015-09-12;15181
1405365;2015-09-12;12630
440212;2015-09-12;13574
200833;2015-09-12;13031
8800707;2015-09-12;15311
7023717;2015-09-12;15073
8294960;2015-09-12;15064
7579096;2015-09-12;13238
2543687;2015-09-12;13902
2616976;2015-09-12;13795
9769476;2015-09-12;14162
1779766;2015-09-12;15386
9469403;2015-09-12;12808
6893859;2015-09-12;12959
6227449;2015-09-12;15068
5521060;2015-09-12;15245
6375055;2015-09-12;14441
5716686;2015-09-12;14456
9499565;2015-09-12;14475
5741860;2015-09-12;13750
8972413;2015-09-13;14507
531058;2015-09-13;13097
3272718;2015-09-13;14151
5847926;2015-09-13;12911
675137;2015-09-13;13467
149562;2015-09-13;15286
5675980;2015-09-13;13403
194208;2015-09-13;12948
4235188;2015-09-13;12823
1209206;2015-09-13;15419
3042346;2015-09-13;15249
2697774;2015-09-13;14943
2207621;2015-09-13;12774
284487;2015-09-13;14546
832451;2015-09-13;14611
6698876;2015-09-13;14823
1398485;2015-09-13;13887
4220840;2015-09-13;15269
8095314;2015-09-13;15008
3644372;2015-09-13;14256
4049713;2015-09-13;13053
4449014;2015-09-13;14505
959458;2015-09-13;13762
2592742;2015-09-13;14818
4678210;2015-09-13;13827
9844800;2015-09-13;14036
6254591;2015-09-13;15143
4571019;2015-09-14;13840
6669435;2015-09-14;14622
9261097;2015-09-14;14604
5432043;2015-09-14;13058
8189633;2015-09-14;13122
999943;2015-09-14;13585
8929648;2015-09-14;14683
148032;2015-09-14;12815
8904424;2015-09-14;13261
813330;2015-09-14;14405
2467198;2015-09-14;14278
9982819;2015-09-14;13838
8447267;2015-09-14;14233
7480910;2015-09-14;14730
4025671;2015-09-14;13507
6952936;2015-09-14;14819
4853096;2015-09-14;15114
6756575;2015-09-14;14402
6287506;2015-09-14;13645
2019867;2015-09-14;15028
3298617;2015-09-14;15179
4473464;2015-09-14;13486
8074582;2015-09-14;12851
7647408;2015-09-14;12767
1157395;2015-09-14;13486
177095;2015-09-14;13256
6767600;2015-09-14;13555
4980406;2015-09-14;13791
1006252;2015-09-15;13572
8302238;2015-09-15;14385
3043845;2015-09-15;14325
3834879;2015-09-15;14379
1437248;2015-09-15;12914
4577423;2015-09-15;15273
1192658;2015-09-15;14964
8224870;2015-09-15;13587
5263509;2015-09-15;14720
7786286;2015-09-15;13668
6224702;2015-09-15;15120
7860835;2015-09-15;14816
6313579;2015-09-15;13467
9742744;2015-09-15;13929
5827648;2015-09-15;13869
1911834;2015-09-15;15341
1585501;2015-09-15;15249
8639034;2015-09-15;15110
8345673;2015-09-15;14969
8289224;2015-09-15;14682
5642795;2015-09-15;12830
1711169;2015-09-15;15263
6796763;2015-09-15;13143
8018746;2015-09-15;14360
5567503;2015-09-15;13807
1373272;2015-09-15;13752
4881451;2015-09-15;13464
3651029;2015-09-15;13548
9311155;2015-09-15;14510
8931355;2015-09-15;12753
7667306;2015-09-15;14380
2261978;2015-09-15;14179
821902;2015-09-15;15158
4565882;2015-09-16;15224
8087857;2015-09-16;13112
4191689;2015-09-16;12764
9471599;2015-09-16;15186
6363370;2015-09-16;13214
2915663;2015-09-16;14594
2814068;2015-09-16;15054
2595854;2015-09-16;14929
7766400;2015-09-16;12926
7513995;2015-09-16;13680
3408797;2015-09-16;13798
6955633;2015-09-16;13076
3306402;2015-09-16;13554
2201188;2015-09-16;13434
4280774;2015-09-16;14498
6625765;2015-09-16;15157
745162;2015-09-16;15358
254072;2015-09-16;14640
6584021;2015-09-16;12640
7214959;2015-09-16;15025
2635453;2015-09-16;15301
4348724;2015-09-16;13382
3171660;2015-09-16;15258
6847382;2015-09-16;15341
3489374;2015-09-16;14396
2530871;2015-09-17;15026
512985;2015-09-17;15162
5382637;2015-09-17;13816
1287348;2015-09-17;13750
1182181;2015-09-17;13569
3274137;2015-09-17;14239
6621282;2015-09-17;15136
6034789;2015-09-17;14029
4161120;2015-09-17;12911
4210750;2015-09-17;12816
7793241;2015-09-17;13002
9830782;2015-09-17;14070
9939298;2015-09-17;14765
5361072;2015-09-17;14196
6332174;2015-09-17;14855
2824827;2015-09-17;12657
9868546;2015-09-17;15417
8347394;2015-09-17;13167
6990193;2015-09-17;14028
8030433;2015-09-17;12978
1231527;2015-09-17;14468
6391751;2015-09-17;13043
4434770;2015-09-17;13103
4064186;2015-09-17;14036
5771767;2015-09-18;14064
1768325;2015-09-18;15151
7842880;2015-09-18;13584
4770129;2015-09-18;13527
1000739;2015-09-18;14915
7858553;2015-09-18;14363
2994041;2015-09-18;14887
1800671;2015-09-18;13879
2117093;2015-09-18;13293
1509990;2015-09-18;14255
4224241;2015-09-18;14139
5481776;2015-09-18;13035
3389013;2015-09-18;12821
7601301;2015-09-18;15224
3830460;2015-09-18;13676
9305600;2015-09-18;14145
7748859;2015-09-19;14336
3950034;2015-09-19;14211
6050628;2015-09-19;14454
2789076;2015-09-19;13892
9385438;2015-09-19;15035
1522150;2015-09-19;13689
6127689;2015-09-19;13147
9558003;2015-09-19;13043
3282945;2015-09-19;13388
9464074;2015-09-19;13218
4519454;2015-09-19;13349
5109196;2015-09-19;14814
7305988;2015-09-19;13116
6725264;2015-09-19;14556
5199236;2015-09-19;14328
4002966;2015-09-19;14910
8832686;2015-09-19;12969
2065427;2015-09-19;13424
6905833;2015-09-19;14861
4445005;2015-09-19;13397
5380071;2015-09-20;14980
5213740;2015-09-20;14305
679492;2015-09-20;12954
9019387;2015-09-20;13632
3647126;2015-09-20;14864
9917973;2015-09-20;15211
2841049;2015-09-20;15238
3357898;2015-09-20;14505
6154954;2015-09-20;14700
819240;2015-09-20;14085
4031162;2015-09-20;14201
3301376;2015-09-20;14625
4740719;2015-09-20;14450
2121778;2015-09-20;13680
4778471;2015-09-20;14712
8558299;2015-09-20;12773
9249864;2015-09-20;15266
1992904;2015-09-20;15183
4478567;2015-09-20;14069
2164790;2015-09-20;14207
5277282;2015-09-20;12791
1219810;2015-09-20;15132
5575989;2015-09-20;13820
5137503;2015-09-21;13749
8167363;2015-09-21;13261
7075951;2015-09-21;14534
7596784;2015-09-21;15399
3702022;2015-09-21;12685
9039461;2015-09-21;13209
5551942;2015-09-21;14930
9578492;2015-09-21;13972
4861108;2015-09-21;13366
8555458;2015-09-21;14676
8506575;2015-09-21;13852
3624429;2015-09-21;13308
3815573;2015-09-21;12668
2626193;2015-09-21;13680
555814;2015-09-21;14732
9699360;2015-09-21;14462
631826;2015-09-21;15107
9290162;2015-09-21;14410
8538022;2015-09-21;12671
2327993;2015-09-21;15031
5722383;2015-09-21;15145
5730376;2015-09-21;15386
1187834;2015-09-21;15080
9553167;2015-09-21;13417
5758225;2015-09-21;14621
2398124;2015-09-21;13224
9922474;2015-09-21;14410
7403890;2015-09-22;14453
284479;2015-09-22;13653
210898;2015-09-22;13601
8056302;2015-09-22;14769
2484417;2015-09-22;13672
5701270;2015-09-22;14347
4756676;2015-09-22;13028
2842946;2015-09-22;14833
9123948;2015-09-22;13250
1444474;2015-09-22;13036
8629213;2015-09-22;15033
7248849;2015-09-22;14383
8984520;2015-09-22;14171
3422119;2015-09-22;14977
4357081;2015-09-22;12707
5187908;2015-09-22;14942
8861578;2015-09-22;13822
5032979;2015-09-22;13349
8330292;2015-09-22;13125
9326060;2015-09-22;12735
1898192;2015-09-22;13550
4001184;2015-09-22;14566
5971817;2015-09-22;14202
6224197;2015-09-22;14715
1263664;2015-09-22;13416
4282280;2015-09-23;13787
144787;2015-09-23;15126
5834886;2015-09-23;14347
6068357;2015-09-23;13819
7800493;2015-09-23;15040
1167831;2015-09-23;12892
5120703;2015-09-23;14529
4902624;2015-09-23;13710
6185213;2015-09-23;14094
1218221;2015-09-23;12672
3701730;2015-09-23;14385
505754;2015-09-23;15409
4193327;2015-09-23;12902
6040244;2015-09-23;15381
8844553;2015-09-23;12802
4365155;2015-09-23;12992
3291694;2015-09-23;14224
6635759;2015-09-23;15131
9610884;2015-09-23;12941
608343;2015-09-23;15275
1488582;2015-09-23;13350
4381316;2015-09-23;13429
7148149;2015-09-23;12864
7004562;2015-09-23;13415
1965195;2015-09-23;13980
4163220;2015-09-23;13490
203048;2015-09-23;14048
7350891;2015-09-23;13728
5578592;2015-09-23;12930
8321802;2015-09-23;13546
1124915;2015-09-23;13681
3806629;2015-09-23;14806
7455211;2015-09-23;13674
3718241;2015-09-24;13939
3562295;2015-09-24;14625
6981100;2015-09-24;14383
7007956;2015-09-24;13886
4461743;2015-09-24;13647
2312157;2015-09-24;13179
3151457;2015-09-24;12632
8600447;2015-09-24;14865
5131370;2015-09-24;13233
1565899;2015-09-24;14833
8111022;2015-09-24;13476
2431036;2015-09-24;15372
7966014;2015-09-24;13743
6695146;2015-09-24;15029
3879442;2015-09-24;13473
2508187;2015-09-24;14456
2441151;2015-09-24;14514
8006257;2015-09-24;14252
4833194;2015-09-24;13701
9877924;2015-09-24;14839
6850725;2015-09-24;12674
7447235;2015-09-24;12941
9023933;2015-09-25;12888
8903153;2015-09-25;13814
3253797;2015-09-25;14563
2818409;2015-09-25;13593
2295611;2015-09-25;13963
261841;2015-09-25;14258
5450746;2015-09-25;13009
5828852;2015-09-25;12992
3169402;2015-09-25;14246
634365;2015-09-25;12947
7327893;2015-09-25;14325
2334180;2015-09-25;12677
8369291;2015-09-25;14514
8808068;2015-09-25;14482
1704554;2015-09-25;13552
2296998;2015-09-25;15239
6409569;2015-09-25;14494
6194771;2015-09-25;13274
8736711;2015-09-25;13936
4555073;2015-09-25;13520
652770;2015-09-25;15163
5645480;2015-09-25;15047
5068300;2015-09-25;14147
9321638;2015-09-25;14569
7671134;2015-09-25;13283
5279638;2015-09-25;13020
6838981;2015-09-25;13988
9890032;2015-09-25;13844
646939;2015-09-25;14462
1840253;2015-09-25;12843
2475508;2015-09-26;13585
4764786;2015-09-26;13098
8596451;2015-09-26;13019
4069877;2015-09-26;14517
2746638;2015-09-26;14880
8778775;2015-09-26;14223
421654;2015-09-26;15091
4550302;2015-09-26;12741
8786905;2015-09-26;14739
6207993;2015-09-26;13620
6996788;2015-09-26;12873
6967351;2015-09-26;12895
5363843;2015-09-26;14796
1788144;2015-09-26;14847
6304494;2015-09-26;13068
4005697;2015-09-26;14544
4660191;2015-09-26;14515
5716907;2015-09-26;13970
9076746;2015-09-26;14601
1527149;2015-09-26;14250
4163735;2015-09-26;12956
1348547;2015-09-26;13412
666533;2015-09-26;15151
4450450;2015-09-26;13656
4642737;2015-09-26;13640
5535736;2015-09-27;14145
4811906;2015-09-27;15386
4712125;2015-09-27;14614
7938985;2015-09-27;13069
3021636;2015-09-27;13027
9903055;2015-09-27;14931
6460730;2015-09-27;15177
3341194;2015-09-27;13762
2051582;2015-09-27;13602
125109;2015-09-27;14126
4940380;2015-09-27;15228
1010587;2015-09-27;15426
7542135;2015-09-27;13944
9373493;2015-09-27;14190
8438907;2015-09-27;13642
6917075;2015-09-27;12865
7435306;2015-09-27;13630
2066226;2015-09-27;13431
504094;2015-09-27;13207
4093006;2015-09-27;13092
2829524;2015-09-27;14853
3815583;2015-09-27;13849
6595497;2015-09-28;13361
9557960;2015-09-28;12802
2077969;2015-09-28;13966
787401;2015-09-28;12708
7024068;2015-09-28;14361
5050452;2015-09-28;13084
2542183;2015-09-28;14726
8501435;2015-09-28;12805
692225;2015-09-28;12867
5260646;2015-09-28;12954
6037481;2015-09-28;13829
7049452;2015-09-28;13353
7485853;2015-09-28;14152
7637697;2015-09-28;14996
8135848;2015-09-28;13634
7457588;2015-09-28;13891
5788559;2015-09-28;13096
8215596;2015-09-28;14838
3575033;2015-09-28;14866
2325907;2015-09-28;14736
9624629;2015-09-28;12879
7953902;2015-09-28;14466
5910462;2015-09-28;15263
2991252;2015-09-28;15303
9841074;2015-09-29;14796
8220757;2015-09-29;14716
1584006;2015-09-29;13757
128518;2015-09-29;13596
5442908;2015-09-29;14342
9664515;2015-09-29;13611
6903912;2015-09-29;15176
4805178;2015-09-29;14298
9100662;2015-09-29;14584
4687772;2015-09-29;14855
9683491;2015-09-29;13477
1961991;2015-09-29;15033
1423254;2015-09-29;14124
8250109;2015-09-29;14200
2645162;2015-09-29;14270
4160123;2015-09-29;14675
5056180;2015-09-29;14369
1907786;2015-09-29;14180
1757068;2015-09-29;14890
807255;2015-09-29;15036
4415288;2015-09-29;14159
6835199;2015-09-30;12653
4377147;2015-09-30;14588
3881559;2015-09-30;13444
593973;2015-09-30;13603
4300141;2015-09-30;14497
7099516;2015-09-30;14774
4280132;2015-09-30;14253
3010993;2015-09-30;14183
1329415;2015-09-30;14885
672960;2015-09-30;12865
177464;2015-09-30;13518
978642;2015-09-30;14133
8192845;2015-09-30;12682
156216;2015-09-30;14886
5773007;2015-09-30;12811
5684009;2015-09-30;13092
4690839;2015-09-30;15280
7150113;2015-09-30;14970
8866145;2015-09-30;13439
4882009;2015-09-30;14044
7717063;2015-09-30;13069
3045902;2015-09-30;13881
9406517;2015-09-30;13320
1672685;2015-09-30;14194
1102130;2015-09-30;14978
308399;2015-09-30;12949
1215421;2015-09-30;15121
8411806;2015-09-30;13091
1107863;2015-09-30;13910
1559797;2015-09-30;14341
1490007;2015-09-30;14376
2432427;2015-10-01;14403
5302585;2015-10-01;14844
4028073;2015-10-01;14955
7477111;2015-10-01;13883
5117366;2015-10-01;13505
2882542;2015-10-01;14709
7757197;2015-10-01;15208
4617684;2015-10-01;14345
6743847;2015-10-01;13146
6066336;2015-10-01;15070
7445248;2015-10-01;13329
4213932;2015-10-01;14942
6232938;2015-10-01;13832
3940984;2015-10-01;13467
1248412;2015-10-01;14700
2984212;2015-10-01;13324
815792;2015-10-01;13199
4062919;2015-10-01;15279
2686916;2015-10-01;13152
5155464;2015-10-01;13800
7429951;2015-10-01;14016
4566963;2015-10-01;13696
3690861;2015-10-01;13648
9412482;2015-10-01;13439
6792216;2015-10-01;13724
898267;2015-10-01;15230
1286898;2015-10-01;15434
3048412;2015-10-02;13677
3644624;2015-10-02;14421
4506202;2015-10-02;13851
758500;2015-10-02;13063
819220;2015-10-02;13508
2495733;2015-10-02;15122
7250628;2015-10-02;13622
4768012;2015-10-02;13943
6351610;2015-10-02;14108
6362324;2015-10-02;14036
2556717;2015-10-02;14521
6519485;2015-10-02;13874
6916680;2015-10-02;15349
6360261;2015-10-02;14062
1798285;2015-10-02;15175
5228761;2015-10-02;14556
8295213;2015-10-02;12773
6817777;2015-10-02;14546
1348967;2015-10-02;12659
5806709;2015-10-02;14520
1666845;2015-10-02;14999
9356622;2015-10-02;12942
4593781;2015-10-02;14741
7661729;2015-10-03;15250
148186;2015-10-03;13310
8256824;2015-10-03;13434
3305437;2015-10-03;13307
1295351;2015-10-03;14718
9176521;2015-10-03;15398
8164863;2015-10-03;15389
5205731;2015-10-03;15104
8915792;2015-10-03;15046
2564587;2015-10-03;13974
2250830;2015-10-03;14764
9013263;2015-10-03;14644
3826022;2015-10-03;13403
6992615;2015-10-03;13286
5243228;2015-10-03;14628
1297398;2015-10-03;12793
2403478;2015-10-03;15003
6310487;2015-10-03;13522
5613462;2015-10-03;14190
7012561;2015-10-03;15366
7555685;2015-10-03;14482
4723941;2015-10-03;12820
4370742;2015-10-03;14743
4674271;2015-10-03;13430
5595622;2015-10-03;13981
5626150;2015-10-03;14222
1468975;2015-10-03;14300
7889392;2015-10-03;14452
549076;2015-10-04;15397
6244256;2015-10-04;13612
2278332;2015-10-04;15246
8851303;2015-10-04;14523
8518942;2015-10-04;13423
8076051;2015-10-04;12662
9345473;2015-10-04;15399
1428867;2015-10-04;14236
952430;2015-10-04;13328
770288;2015-10-04;14524
6393499;2015-10-04;12881
6283925;2015-10-04;12760
1963145;2015-10-04;15420
8595743;2015-10-04;13521
9677745;2015-10-04;12663
1122556;2015-10-04;14323
1269000;2015-10-04;13885
2092676;2015-10-04;13435
755532;2015-10-04;13163
5511528;2015-10-04;12714
3111609;2015-10-04;12958
788951;2015-10-04;13718
7899878;2015-10-04;15296
4656949;2015-10-04;12733
2248538;2015-10-04;13030
7751183;2015-10-04;14971
8358385;2015-10-04;15182
8257540;2015-10-05;14440
3075499;2015-10-05;15093
6159683;2015-10-05;13119
5260755;2015-10-05;13500
6222797;2015-10-05;14164
4602940;2015-10-05;15236
5186581;2015-10-05;14121
6321004;2015-10-05;14462
6094953;2015-10-05;15219
4244297;2015-10-05;13840
5657577;2015-10-05;14557
9209206;2015-10-05;12762
9143285;2015-10-05;12942
5993940;2015-10-05;13698
7433024;2015-10-05;14890
495048;2015-10-05;14910
9845447;2015-10-05;12785
5766216;2015-10-05;12967
7667518;2015-10-05;13638
7053535;2015-10-05;13214
890657;2015-10-06;15325
157691;2015-10-06;14536
5353257;2015-10-06;14733
3065963;2015-10-06;14959
3884505;2015-10-06;13016
2331659;2015-10-06;13487
8606524;2015-10-06;15132
7433582;2015-10-06;14816
2458192;2015-10-06;13574
9612191;2015-10-06;12952
6943269;2015-10-06;14472
8591504;2015-10-06;14881
2517358;2015-10-06;13877
6605580;2015-10-06;12929
3228003;2015-10-06;15394
6720828;2015-10-06;12726
1772337;2015-10-06;14589
652331;2015-10-06;14253
936150;2015-10-06;14306
3809626;2015-10-07;13953
8633603;2015-10-07;14757
3107490;2015-10-07;14392
5791362;2015-10-07;13964
8526318;2015-10-07;13835
8269835;2015-10-07;12975
1878609;2015-10-07;14299
4804142;2015-10-07;13551
8719874;2015-10-07;15426
8618908;2015-10-07;15358
1731594;2015-10-07;12815
5589815;2015-10-07;13894
7135584;2015-10-07;13905
3875822;2015-10-07;13123
1156029;2015-10-07;12986
9666858;2015-10-07;13575
1449814;2015-10-08;14429
7323846;2015-10-08;14121
6603954;2015-10-08;13130
5050125;2015-10-08;13857
8239797;2015-10-08;14685
4593657;2015-10-08;13868
7186772;2015-10-08;13431
1697597;2015-10-08;13268
3767315;2015-10-08;13284
6618632;2015-10-08;13818
5581552;2015-10-08;12925
8464356;2015-10-08;13452
6683842;2015-10-08;12895
2829173;2015-10-08;14157
8754609;2015-10-08;15284
3716115;2015-10-08;13784
7555337;2015-10-08;14062
2711790;2015-10-08;14469
8469887;2015-10-08;12880
4347657;2015-10-08;14150
5239352;2015-10-08;14063
7843597;2015-10-08;14734
8198134;2015-10-08;14710
2786671;2015-10-08;15176
9115580;2015-10-08;12911
5134952;2015-10-09;15274
8570047;2015-10-09;15031
2271176;2015-10-09;13458
8658425;2015-10-09;14789
2689839;2015-10-09;14912
5949443;2015-10-09;13775
8468428;2015-10-09;14176
5500570;2015-10-09;15324
4065651;2015-10-09;15180
8225101;2015-10-09;14533
8999274;2015-10-09;14855
4189028;2015-10-09;14849
2486537;2015-10-09;13520
4518370;2015-10-09;12944
2006270;2015-10-10;14313
1135505;2015-10-10;13404
6728192;2015-10-10;14203
6937377;2015-10-10;12842
6302258;2015-10-10;13982
4821942;2015-10-10;14531
8978043;2015-10-10;13938
8225971;2015-10-10;15213
6143576;2015-10-10;15044
8566505;2015-10-10;14807
1593526;2015-10-10;13428
7126963;2015-10-10;14587
2015506;2015-10-10;14534
634086;2015-10-10;14161
8451244;2015-10-10;14846
3024007;2015-10-10;13274
1104761;2015-10-10;13356
1987716;2015-10-10;15311
2083877;2015-10-10;13185
5734505;2015-10-10;15331
8772163;2015-10-10;13193
7757057;2015-10-10;13813
1749401;2015-10-10;12921
6650672;2015-10-10;13704
8702562;2015-10-10;12858
8262180;2015-10-10;15219
8884991;2015-10-10;13460
9631005;2015-10-11;13801
7580100;2015-10-11;14911
8577842;2015-10-11;13626
2921130;2015-10-11;13242
9638191;2015-10-11;15007
7682503;2015-10-11;14605
9457043;2015-10-11;14948
6412436;2015-10-11;14832
227568;2015-10-11;14481
1013514;2015-10-11;14491
4499350;2015-10-11;14085
5253236;2015-10-11;12644
6287768;2015-10-11;14522
8621101;2015-10-11;13611
2051340;2015-10-11;14290
528179;2015-10-11;14005
604784;2015-10-11;12892
3887272;2015-10-11;13617
4173528;2015-10-12;14128
8679808;2015-10-12;13179
663558;2015-10-12;12972
5420395;2015-10-12;15013
5528494;2015-10-12;14197
2151773;2015-10-12;14971
5113080;2015-10-12;13322
3336391;2015-10-12;14345
5614514;2015-10-12;12859
8572743;2015-10-12;13057
4844960;2015-10-12;14067
6715067;2015-10-12;15386
7598117;2015-10-12;14199
6573482;2015-10-12;13663
965067;2015-10-12;14511
6521415;2015-10-12;12708
7014325;2015-10-12;12754
3232634;2015-10-12;15278
6246508;2015-10-12;13136
2452850;2015-10-12;14702
6396060;2015-10-12;13055
4338135;2015-10-12;12850
3593341;2015-10-13;13027
8164772;2015-10-13;13119
1044133;2015-10-13;12630
4293710;2015-10-13;13164
135023;2015-10-13;13805
1752484;2015-10-13;15323
2250711;2015-10-13;14484
1837910;2015-10-13;14566
9409099;2015-10-13;12720
9764104;2015-10-13;14400
2669756;2015-10-13;14066
9131357;2015-10-13;12913
9830678;2015-10-13;14830
4574126;2015-10-13;13320
3810002;2015-10-13;14145
